Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP000184,Employee_184,Female,43,Customer Service,Call Center,2018-01-22,Resigned,2021-04-08,Bachelor,Semarang,19677003,4558318,4.04,45,99.84,7.9,2
EMP000185,Employee_185,Female,26,HR,HR Manager,2018-12-02,Active,,Diploma,Bandung,10849865,8348676,3.02,44,85.22,7.1,1
EMP000186,Employee_186,Female,38,Customer Service,Call Center,2020-03-05,Active,,Master,Bandung,34225205,4480751,4.92,2,70.57,5.8,2
EMP000187,Employee_187,Female,54,Sales,Sales Executive,2025-08-12,Active,,High School,Surabaya,27400031,2848744,4.33,48,99.35,0.4,3
EMP000188,Employee_188,Male,58,Logistics,Supply Chain Analyst,2018-02-21,Active,,High School,Surabaya,5935870,2636196,3.47,5,85.52,7.9,1
EMP000189,Employee_189,Male,21,Operations,Operations Staff,2024-03-19,Active,,Diploma,Yogyakarta,30913967,6984352,4.72,37,85.77,1.8,3
EMP000190,Employee_190,Male,23,Customer Service,Call Center,2024-11-12,Active,,Master,Bandung,18408024,1987667,2.91,5,81.78,1.1,3
EMP000191,Employee_191,Female,24,Sales,Sales Manager,2025-11-22,Active,,Master,Medan,26322782,1575593,2.77,53,90.78,0.1,1
EMP000192,Employee_192,Female,21,Operations,Operations Staff,2025-06-02,Resigned,2026-07-14,Master,Semarang,30190296,1505048,3.95,21,76.84,0.6,1
EMP000193,Employee_193,Female,36,HR,HR Staff,2018-09-10,Active,,Diploma,Medan,21745616,6369957,3.73,23,97.06,7.3,3
EMP000194,Employee_194,Female,58,Sales,Sales Manager,2020-12-22,Active,,Diploma,Surabaya,30328351,8631398,4.43,50,94.65,5.0,3
EMP000195,Employee_195,Female,21,Logistics,Supply Chain Analyst,2019-12-10,Active,,Bachelor,Jakarta,32789085,5893497,2.69,1,85.04,6.1,4
EMP000196,Employee_196,Male,27,Logistics,Supply Chain Analyst,2023-09-18,Resigned,2026-01-08,Bachelor,Yogyakarta,17523411,2180077,3.47,25,75.98,2.3,5
EMP000197,Employee_197,Female,40,Logistics,Supply Chain Analyst,2023-09-14,Active,,High School,Bandung,34078849,8207511,4.74,27,97.17,2.3,2
EMP000198,Employee_198,Female,32,Logistics,Supply Chain Analyst,2023-05-01,Active,,Master,Jakarta,28823973,493504,3.4,53,91.62,2.7,5
EMP000199,Employee_199,Female,23,Customer Service,Customer Support,2021-11-17,Resigned,2024-04-11,High School,Yogyakarta,27879743,6901926,4.58,14,76.25,4.1,3
EMP000200,Employee_200,Female,49,Operations,Operations Manager,2020-04-21,Active,,Bachelor,Bandung,17245664,8303806,3.22,15,79.79,5.7,5
EMP000201,Employee_201,Female,42,Sales,Sales Manager,2020-10-27,Active,,Master,Yogyakarta,17599561,8264850,2.68,9,80.0,5.2,4
EMP000202,Employee_202,Female,55,Customer Service,Customer Support,2024-10-10,Resigned,2029-01-07,Bachelor,Medan,10660096,7248433,3.63,36,85.62,1.2,5
EMP000203,Employee_203,Female,55,Operations,Operations Manager,2024-03-18,Active,,Diploma,Jakarta,9359307,3874367,4.85,54,88.65,1.8,5
EMP000204,Employee_204,Female,44,Logistics,Warehouse Staff,2022-07-23,Active,,Bachelor,Medan,24570006,1918057,2.87,52,92.35,3.4,5
EMP000205,Employee_205,Female,42,IT,System Admin,2025-05-10,Active,,Bachelor,Bandung,6555193,2823797,4.58,40,95.92,0.6,5
EMP000206,Employee_206,Male,31,IT,System Admin,2022-07-27,Active,,Bachelor,Yogyakarta,32171979,3322475,3.63,38,94.24,3.4,3
EMP000207,Employee_207,Male,57,IT,Data Analyst,2022-07-12,Active,,High School,Medan,11185786,5517968,4.13,29,98.16,3.5,4
EMP000208,Employee_208,Male,43,Finance,Accountant,2018-09-22,Active,,High School,Yogyakarta,5675871,9309392,4.95,22,72.51,7.3,2
EMP000209,Employee_209,Female,45,Customer Service,Call Center,2023-12-22,Active,,Master,Jakarta,8027222,8411482,3.1,29,74.76,2.0,1
EMP000210,Employee_210,Male,32,HR,HR Manager,2025-05-02,Active,,Bachelor,Yogyakarta,19589262,1412036,4.81,44,72.36,0.7,1
EMP000211,Employee_211,Female,57,Finance,Accountant,2022-09-05,Active,,Master,Medan,9836309,520238,3.51,4,85.13,3.3,1
EMP000212,Employee_212,Female,29,IT,System Admin,2018-01-28,Active,,Bachelor,Yogyakarta,26265961,8476896,4.08,51,98.88,7.9,4
EMP000213,Employee_213,Male,36,Logistics,Supply Chain Analyst,2022-02-14,Active,,Master,Yogyakarta,4005915,9989557,4.54,43,96.4,3.9,2
EMP000214,Employee_214,Male,50,Sales,Sales Executive,2024-02-27,Active,,High School,Bandung,14310337,7139996,4.4,12,91.1,1.8,4
EMP000215,Employee_215,Male,47,Marketing,SEO Specialist,2025-11-23,Active,,Bachelor,Semarang,25436190,9984530,4.62,13,82.38,0.1,1
EMP000216,Employee_216,Female,55,Sales,Sales Executive,2021-11-11,Active,,Master,Bandung,12173640,3688156,3.63,35,71.49,4.1,4
EMP000217,Employee_217,Male,23,Marketing,Marketing Executive,2024-01-10,Active,,Bachelor,Yogyakarta,14747155,8403984,3.09,22,71.86,2.0,1
EMP000218,Employee_218,Female,28,Customer Service,Call Center,2022-07-17,Active,,Bachelor,Bandung,11889188,2697616,3.01,39,71.16,3.5,5
EMP000219,Employee_219,Male,28,Sales,Sales Manager,2022-10-30,Resigned,2026-07-10,Diploma,Surabaya,9794021,5869432,3.9,39,87.21,3.2,3
EMP000220,Employee_220,Female,22,HR,Recruiter,2019-05-27,Active,,Master,Jakarta,18580090,4978256,3.29,33,80.83,6.6,4
EMP000221,Employee_221,Female,40,Operations,Operations Staff,2020-04-15,Active,,Diploma,Bandung,6174547,6971376,2.66,38,71.7,5.7,3
EMP000222,Employee_222,Female,36,Sales,Sales Executive,2022-09-27,Active,,Master,Yogyakarta,14780862,2105015,3.48,14,88.82,3.3,1
EMP000223,Employee_223,Male,40,Operations,Operations Manager,2021-12-30,Active,,Master,Yogyakarta,17495804,7901143,3.55,26,76.73,4.0,2
EMP000224,Employee_224,Female,49,HR,HR Staff,2025-05-17,Resigned,2029-10-08,Diploma,Bandung,8709616,9567025,3.02,3,73.06,0.6,1
EMP000225,Employee_225,Male,44,HR,HR Manager,2018-10-25,Active,,High School,Yogyakarta,13320726,1233950,2.58,38,87.48,7.2,5
EMP000226,Employee_226,Male,35,Customer Service,Call Center,2022-12-06,Resigned,2026-10-22,Diploma,Surabaya,33613183,9552412,2.8,17,92.18,3.1,1
EMP000227,Employee_227,Female,51,HR,HR Manager,2019-10-03,Active,,Diploma,Yogyakarta,15986149,1167636,4.61,36,85.88,6.2,2
EMP000228,Employee_228,Male,48,Finance,Financial Analyst,2021-09-06,Active,,Master,Surabaya,27095577,5500075,3.87,3,70.88,4.3,1
EMP000229,Employee_229,Female,50,Operations,Operations Staff,2019-09-16,Active,,Bachelor,Medan,32536177,6166155,3.9,37,75.5,6.3,4
EMP000230,Employee_230,Male,38,Operations,Operations Staff,2022-08-22,Active,,Diploma,Semarang,18820846,7427184,3.59,31,71.48,3.4,1
EMP000231,Employee_231,Male,57,Logistics,Supply Chain Analyst,2021-10-19,Active,,Master,Surabaya,25223157,9423096,3.94,39,71.44,4.2,2
EMP000232,Employee_232,Male,34,Finance,Accountant,2023-05-11,Active,,Bachelor,Jakarta,29477022,18241,4.71,13,80.7,2.6,5
EMP000233,Employee_233,Male,33,Marketing,SEO Specialist,2019-11-23,Active,,Bachelor,Yogyakarta,27089444,3841588,,15,86.77,6.1,1
EMP000234,Employee_234,Female,34,Sales,Sales Manager,2018-09-07,Active,,Diploma,Surabaya,13317302,8555991,4.7,10,94.85,7.3,5
EMP000235,Employee_235,Female,29,HR,Recruiter,2021-01-23,Active,,High School,Bandung,5544889,6531615,3.46,43,97.89,4.9,5
EMP000236,Employee_236,Female,35,Operations,Operations Manager,2020-08-12,Active,,Master,Jakarta,9784651,15462,4.39,33,85.97,5.4,2
EMP000237,Employee_237,Female,25,IT,Software Engineer,2022-09-02,Active,,Diploma,Surabaya,16457343,5566925,3.14,9,91.31,3.3,5
EMP000238,Employee_238,Male,54,Logistics,Supply Chain Analyst,2021-10-27,Active,,Master,Jakarta,16497008,6910095,4.83,3,79.98,4.2,3
EMP000239,Employee_239,Male,50,Operations,Operations Staff,2019-11-11,Resigned,2022-11-18,Bachelor,Semarang,24173334,819334,2.88,34,81.2,6.1,2
EMP000240,Employee_240,Female,37,Finance,Financial Analyst,2018-12-30,Active,,Diploma,Semarang,34220951,5811051,4.72,41,81.77,7.0,1
EMP000241,Employee_241,Male,33,Sales,Sales Manager,2021-06-04,Active,,High School,Surabaya,33309766,8561855,3.28,0,79.83,4.6,2
EMP000242,Employee_242,Male,32,HR,HR Manager,2022-07-04,Resigned,2026-04-02,Bachelor,Jakarta,33679262,8539106,2.63,24,86.13,3.5,3
EMP000243,Employee_243,Female,38,Marketing,Marketing Executive,2020-10-02,Active,,Diploma,Bandung,15954939,7113906,4.29,48,90.43,5.2,2
EMP000244,Employee_244,Female,50,Finance,Accountant,2023-11-04,Active,,Bachelor,Semarang,4984938,5272059,3.82,4,76.82,2.2,2
EMP000245,Employee_245,Male,46,IT,Software Engineer,2021-01-11,Active,,Diploma,Yogyakarta,23722424,5267188,3.02,52,78.1,5.0,1
EMP000246,Employee_246,Female,22,IT,System Admin,2018-12-17,Active,,Master,Jakarta,10599265,7720892,3.33,19,91.53,7.0,1
EMP000247,Employee_247,Female,51,Operations,Operations Manager,2022-06-09,Active,,Diploma,Medan,15998036,3426101,4.45,57,96.91,3.6,1
EMP000248,Employee_248,Female,28,HR,Recruiter,2021-11-23,Active,,Bachelor,Semarang,8212620,1971429,4.32,25,77.16,4.1,3
EMP000249,Employee_249,Female,21,Finance,Financial Analyst,2018-03-12,Active,,High School,Medan,31083556,5676028,4.97,35,98.71,7.8,4
EMP000250,Employee_250,Female,31,Logistics,Warehouse Staff,2021-07-24,Active,,Master,Surabaya,16160006,4439214,3.91,22,81.99,4.4,2
EMP000251,Employee_251,Male,54,IT,System Admin,2025-03-25,Active,,Master,Semarang,15935993,7582797,3.21,33,99.58,0.8,5
EMP000252,Employee_252,Male,36,Logistics,Warehouse Staff,2022-07-16,Active,,Bachelor,Jakarta,31576618,2270140,3.46,19,91.62,3.5,3
EMP000253,Employee_253,Female,43,Marketing,Marketing Executive,2018-05-08,Active,,Diploma,Medan,15430955,564030,2.85,49,84.6,7.7,5
EMP000254,Employee_254,Female,49,HR,HR Manager,2022-09-30,Active,,Master,Yogyakarta,33357953,9505426,3.08,7,75.14,3.3,1
EMP000255,Employee_255,Female,31,Customer Service,Customer Support,2022-12-27,Active,,Diploma,Jakarta,25928121,2420554,3.89,18,81.22,3.0,3
EMP000256,Employee_256,Male,55,HR,Recruiter,2025-04-05,Resigned,2026-12-30,Master,Semarang,6943891,1028651,3.38,3,82.65,0.7,2
EMP000257,Employee_257,Male,42,IT,Software Engineer,2025-03-24,Resigned,2026-08-21,Bachelor,Yogyakarta,20510845,4942045,4.81,10,82.04,0.8,5
EMP000258,Employee_258,Female,55,Customer Service,Call Center,2022-03-28,Active,,Bachelor,Surabaya,11830323,9048314,3.85,32,84.38,3.8,1
EMP000259,Employee_259,Female,50,Customer Service,Customer Support,2025-10-14,Active,,Master,Surabaya,33862346,8805265,3.22,34,93.24,0.2,5
EMP000260,Employee_260,Male,44,Sales,Sales Manager,2025-04-14,Resigned,2026-12-05,Master,Surabaya,13210325,7810293,4.26,58,95.38,0.7,3
EMP000261,Employee_261,Female,22,Customer Service,Customer Support,2022-05-17,Active,,Bachelor,Bandung,13925068,406114,4.49,53,73.15,3.6,4
EMP000262,Employee_262,Female,26,IT,Software Engineer,2025-01-11,Resigned,2027-08-30,Bachelor,Bandung,28865872,2313476,4.17,4,90.4,1.0,4
EMP000263,Employee_263,Female,50,Customer Service,Call Center,2022-03-30,Resigned,2025-09-23,High School,Jakarta,31045700,6244758,4.81,45,78.05,3.8,3
EMP000264,Employee_264,Male,39,HR,HR Staff,2018-06-08,Active,,Bachelor,Surabaya,7497805,2163817,4.28,30,72.62,7.6,2
EMP000265,Employee_265,Male,22,Marketing,Marketing Executive,2024-06-09,Active,,Bachelor,Yogyakarta,18907007,3546952,3.57,22,80.58,1.6,1
EMP000266,Employee_266,Female,30,Sales,Sales Executive,2025-02-18,Resigned,2025-07-31,Master,Bandung,27686255,3123598,2.55,43,93.19,0.9,1
EMP000267,Employee_267,Male,56,Marketing,Marketing Executive,2021-03-27,Active,,High School,Jakrta,13453673,7200757,2.79,17,77.59,4.8,1
EMP000268,Employee_268,Female,22,Operations,Operations Manager,2022-11-19,Active,,Bachelor,Jakarta,22022508,3291589,4.94,48,96.43,3.1,4
EMP000269,Employee_269,Female,52,Marketing,Marketing Executive,2022-10-08,Active,,High School,Yogyakarta,32256351,8184821,4.08,37,99.0,3.2,5
EMP000270,Employee_270,Male,28,Operations,Operations Manager,2022-11-02,Active,,High School,Jakarta,28244534,1321215,3.06,13,90.62,3.2,5
EMP000271,Employee_271,Female,34,Logistics,Warehouse Staff,2019-10-11,Active,,Bachelor,Semarang,23012204,2207693,2.59,39,85.27,6.2,1
EMP000272,Employee_272,Male,24,Finance,Accountant,2023-07-25,Active,,Bachelor,Jakarta,16477017,5741282,3.32,58,78.85,2.4,2
EMP000273,Employee_273,Female,40,Logistics,Supply Chain Analyst,2018-06-03,Active,,Diploma,Bandung,21301955,7123267,4.83,19,,7.6,2
EMP000274,Employee_274,Male,30,Sales,Sales Executive,2023-07-08,Active,,High School,Surabaya,26141050,3178561,3.0,58,92.06,2.5,2
EMP000275,Employee_275,Female,54,HR,HR Manager,2023-12-07,Resigned,2024-10-31,High School,Jakarta,12230366,1330560,4.66,30,71.68,2.1,3
EMP000276,Employee_276,Male,48,Finance,Financial Analyst,2018-03-08,Resigned,2023-06-26,Master,Surabaya,32056372,9206820,4.34,12,72.65,7.8,1
EMP000277,Employee_277,Female,26,Sales,Sales Executive,2023-01-06,Active,,High School,Bandung,12919250,956150,3.24,1,73.96,3.0,4
EMP000278,Employee_278,Male,26,Marketing,Marketing Executive,2021-07-13,Active,,Bachelor,Semarang,22953026,3275835,2.56,56,76.19,4.5,2
EMP000279,Employee_279,Male,23,Operations,Operations Staff,2023-03-29,Active,,High School,Jakarta,16997070,9755164,3.45,51,96.64,2.8,1
EMP000280,Employee_280,Female,50,Finance,Financial Analyst,2019-02-19,Active,,Master,Yogyakarta,30260264,6683217,3.0,14,75.74,6.9,2
EMP000281,Employee_281,Female,44,IT,Data Analyst,2021-12-31,Active,,High School,Yogyakarta,30683482,3595448,4.14,32,80.5,4.0,1
EMP000282,Employee_282,Male,50,Finance,Financial Analyst,2020-07-15,Active,,Bachelor,Semarang,27179692,3809760,3.71,22,82.77,5.5,5
EMP000283,Employee_283,Male,25,IT,Software Engineer,2022-04-03,Active,,Bachelor,Jakarta,13517086,2385824,2.73,58,71.87,3.7,1
EMP000284,Employee_284,Female,28,Customer Service,Call Center,2024-12-12,Active,,Bachelor,Semarang,8390127,2736949,4.65,53,99.43,1.1,2
EMP000285,Employee_285,Male,44,Operations,Operations Staff,2019-04-05,Resigned,2022-07-16,Bachelor,Jakarta,33831692,6019486,3.22,24,71.07,6.7,2
EMP000286,Employee_286,Male,54,Marketing,SEO Specialist,2018-11-27,Active,,Bachelor,Semarang,28338061,6150285,2.69,14,89.8,7.1,5
EMP000287,Employee_287,Male,46,Sales,Sales Manager,2023-05-28,Active,,High School,Surabaya,24282703,9709983,4.9,1,80.91,2.6,2
EMP000288,Employee_288,Female,25,Customer Service,Call Center,2020-03-16,Resigned,2025-02-27,Master,Surabaya,26648625,4392436,4.26,0,72.57,5.8,4
EMP000289,Employee_289,Female,31,Sales,Sales Manager,2022-12-09,Resigned,2026-12-15,Diploma,Jakarta,29699315,947650,3.94,15,97.81,3.1,1
EMP000290,Employee_290,Male,36,Logistics,Supply Chain Analyst,2020-12-22,Active,,High School,Medan,5442242,9386372,2.65,38,88.97,5.0,5
EMP000291,Employee_291,Female,26,HR,HR Staff,2023-04-03,Resigned,2026-12-11,Bachelor,Surabaya,19263254,4810291,4.04,21,88.73,2.7,5
EMP000292,Employee_292,Male,39,Marketing,Marketing Executive,2019-09-14,Active,,Master,Surabaya,5904037,6263234,4.31,57,80.37,6.3,2
EMP000293,Employee_293,Male,31,Sales,Sales Manager,2019-09-20,Active,,High School,Semarang,30970822,1362802,3.89,6,74.83,6.3,3
EMP000294,Employee_294,Female,56,Operations,Operations Staff,2024-01-11,Active,,Bachelor,Jakarta,29742149,1889219,3.51,7,76.14,2.0,4
EMP000295,Employee_295,Male,53,Logistics,Warehouse Staff,2025-09-07,Active,,High School,Jakarta,9282828,92615,2.61,55,90.06,0.3,3
EMP000296,Employee_296,Male,58,Logistics,Supply Chain Analyst,2018-08-19,Active,,Bachelor,Yogyakarta,17513539,295144,3.41,38,83.83,7.4,1
EMP000297,Employee_297,Female,44,HR,Recruiter,2020-06-20,Active,,Diploma,Jakarta,11221969,3215560,3.06,55,79.35,5.5,1
EMP000298,Employee_298,Male,55,HR,HR Staff,2021-12-20,Active,,Diploma,Surabaya,30482201,1000002,3.44,14,76.59,4.0,5
EMP000299,Employee_299,Female,45,Customer Service,Call Center,2021-07-09,Active,,Bachelor,Jakarta,29732987,4442318,3.21,28,72.66,4.5,4
EMP000300,Employee_300,Female,36,Customer Service,Call Center,2018-11-09,Active,,Master,Jakarta,33746818,6270909,3.28,35,93.16,7.1,2
EMP000301,Employee_301,Female,32,Marketing,SEO Specialist,2019-01-09,Active,,Master,Jakarta,17685977,9520418,4.16,33,88.77,7.0,1
EMP000302,Employee_302,Female,36,Marketing,Marketing Executive,2018-12-21,Active,,Master,Bandung,33802664,2080687,4.97,28,75.64,7.0,3
EMP000303,Employee_303,Female,25,Marketing,SEO Specialist,2020-07-09,Active,,Bachelor,Jakarta,17387210,1155508,3.05,55,87.93,5.5,5
EMP000304,Employee_304,Male,47,Finance,Accountant,2018-12-02,Active,,High School,Jakrta,4947272,7978626,4.09,50,98.05,7.1,1
EMP000305,Employee_305,Female,47,Logistics,Warehouse Staff,2020-12-24,Active,,Master,Medan,23568479,2498881,3.64,18,95.9,5.0,2
EMP000306,Employee_306,Female,52,Logistics,Warehouse Staff,2018-01-01,Active,,Master,Surabaya,10443242,5541274,4.58,33,74.39,8.0,1
EMP000307,Employee_307,Male,51,Sales,Sales Manager,2020-07-24,Active,,High School,Yogyakarta,27288875,9182686,2.75,3,94.49,5.4,2
EMP000308,Employee_308,Male,49,Marketing,Marketing Executive,2023-06-09,Resigned,2025-03-26,High School,Semarang,12223584,4535748,4.79,52,83.93,2.6,5
EMP000309,Employee_309,Female,37,Sales,Sales Executive,2022-11-09,Resigned,2023-08-31,Bachelor,Yogyakarta,28544510,6510011,3.62,40,80.82,3.1,4
EMP000310,Employee_310,Female,50,Operations,Operations Manager,2025-04-18,Active,,Master,Jakarta,21786467,5086576,3.54,25,74.94,0.7,1
EMP000311,Employee_311,Female,35,Marketing,SEO Specialist,2022-03-14,Active,,Bachelor,Yogyakarta,14765499,9058032,3.75,52,73.25,3.8,5
EMP000312,Employee_312,Male,22,Sales,Sales Manager,2022-12-09,Active,,Bachelor,Yogyakarta,22217188,1961340,3.06,12,82.33,3.1,2
EMP000313,Employee_313,Female,44,Marketing,SEO Specialist,2024-02-11,Active,,Master,Yogyakarta,17464094,6177619,3.27,44,73.24,1.9,4
EMP000314,Employee_314,Male,52,Logistics,Supply Chain Analyst,2018-09-19,Active,,Master,Yogyakarta,7960408,8380897,4.08,29,87.17,7.3,1
EMP000315,Employee_315,Female,22,Finance,Financial Analyst,2020-04-14,Active,,Master,Surabaya,6477753,1005721,4.01,13,92.64,5.7,2
EMP000316,Employee_316,Male,50,Finance,Accountant,2025-03-31,Active,,Bachelor,Semarang,13927663,8815030,4.55,9,82.63,0.8,1
EMP000317,Employee_317,Female,22,Finance,Financial Analyst,2022-02-02,Active,,Master,Surabaya,17096531,5134404,3.1,33,74.44,3.9,4
EMP000318,Employee_318,Female,28,Logistics,Supply Chain Analyst,2021-08-01,Active,,Bachelor,Bandung,16532683,1272039,3.83,42,97.25,4.4,1
EMP000319,Employee_319,Male,35,HR,HR Manager,2022-07-18,Resigned,2025-01-01,Bachelor,Medan,27602269,5420518,4.23,11,99.47,3.5,4
EMP000320,Employee_320,Male,26,Logistics,Supply Chain Analyst,2020-11-22,Active,,Bachelor,Jakarta,17549456,716177,4.52,59,96.58,5.1,2
EMP000321,Employee_321,Male,51,Sales,Sales Executive,2025-08-20,Active,,Master,Surabaya,4510098,2728218,4.0,56,89.87,0.4,5
EMP000322,Employee_322,Female,21,Marketing,Marketing Executive,2019-03-25,Active,,High School,Surabaya,19582210,4988355,4.04,23,75.46,6.8,3
EMP000323,Employee_323,Male,49,Logistics,Supply Chain Analyst,2024-05-26,Active,,Bachelor,Bandung,16344297,1173507,4.99,26,92.19,1.6,5
EMP000324,Employee_324,Male,21,Finance,Accountant,2019-05-24,Active,,Bachelor,Semarang,5412873,1952152,3.66,18,85.97,6.6,1
EMP000325,Employee_325,Female,46,Marketing,SEO Specialist,2021-06-10,Active,,High School,Yogyakarta,32582200,4567076,2.58,51,83.1,4.6,2
EMP000326,Employee_326,Male,58,Operations,Operations Staff,2019-06-07,Active,,Master,Surabaya,12693255,7380369,3.47,49,82.42,6.6,2
EMP000327,Employee_327,Female,53,HR,HR Manager,2023-04-17,Active,,Diploma,Yogyakarta,29591605,3979399,3.87,59,97.08,2.7,4
EMP000328,Employee_328,Female,42,Operations,Operations Manager,2022-03-24,Resigned,2022-08-24,High School,Jakarta,19363719,7913055,2.7,31,,3.8,3
EMP000329,Employee_329,Male,52,Sales,Sales Manager,2020-03-05,Active,,Master,Bandung,7860849,7263381,2.64,24,80.08,5.8,3
EMP000330,Employee_330,Female,45,Finance,Financial Analyst,2019-04-07,Active,,Master,Jakarta,9372852,6645952,3.79,48,78.78,6.7,2
EMP000331,Employee_331,Male,23,Operations,Operations Staff,2021-01-22,Active,,Master,Yogyakarta,31290251,5639791,2.79,42,78.46,4.9,3
EMP000332,Employee_332,Female,32,HR,HR Staff,2023-03-31,Active,,Diploma,Jakarta,6322856,7520126,3.51,57,99.17,2.8,1
EMP000333,Employee_333,Female,25,Marketing,Marketing Executive,2018-12-05,Active,,Diploma,Bandung,12046036,6035620,4.17,28,83.11,7.1,3
EMP000334,Employee_334,Female,33,IT,System Admin,2019-12-30,Active,,Diploma,Semarang,19344726,3474645,2.9,2,86.51,6.0,3
EMP000335,Employee_335,Male,21,Operations,Operations Manager,2024-03-25,Active,,Master,Semarang,13205344,4347617,3.31,12,91.93,1.8,5
EMP000336,Employee_336,Female,51,Finance,Financial Analyst,2018-11-25,Active,,Diploma,Jakarta,5176442,6173948,2.82,59,70.71,7.1,2
EMP000337,Employee_337,Female,29,IT,System Admin,2021-05-16,Active,,Bachelor,Surabaya,16175455,4815078,3.79,32,73.13,4.6,4
EMP000338,Employee_338,Female,41,Finance,Accountant,2023-12-14,Active,,Master,Surabaya,23645087,2124749,2.99,41,85.01,2.0,4
EMP000339,Employee_339,Male,57,Logistics,Supply Chain Analyst,2019-06-08,Active,,Bachelor,Semarang,5728758,7940010,3.62,8,98.6,6.6,5
EMP000340,Employee_340,Female,26,Customer Service,Call Center,2024-05-04,Active,,Diploma,Bandung,32569978,1771168,3.13,11,72.35,1.7,4
EMP000341,Employee_341,Female,29,Sales,Sales Executive,2020-02-15,Resigned,2021-08-17,High School,Jakarta,15448105,3772656,4.31,29,92.81,5.9,2
EMP000342,Employee_342,Male,28,Operations,Operations Staff,2020-02-07,Active,,Diploma,Bandung,33285621,4843209,4.21,32,94.93,5.9,4
